file_idx,event_id,fprompt,integral,tpc,det,n_valid
10,249,0.608646035194397,48.47621536254883,3,13,1
10,386,0.42520397901535034,66.13450622558594,1,10,1
10,1046,0.5401240587234497,83.81026458740234,3,6,1
10,1098,0.6808232665061951,45.3212890625,6,0,1
10,1102,0.39093440771102905,152.00863647460938,4,9,1
10,1360,0.3803350627422333,99.45096588134766,2,8,1
10,1429,0.6181822419166565,51.03398895263672,5,1,1
11,71,0.22824253141880035,136.27606201171875,0,9,1
11,103,0.37939974665641785,214.15625,6,6,1
11,173,0.7447481751441956,43.29219055175781,7,2,1
11,190,0.8170304894447327,69.40265655517578,2,11,1
11,413,0.5434852838516235,100.9808349609375,7,2,1
11,507,1.0,18.80728530883789,3,14,2
11,515,0.5131078362464905,79.35804748535156,0,3,1
11,524,0.5328598618507385,60.43264389038086,6,2,1
11,631,0.32475852966308594,114.68900299072266,4,7,1
11,646,0.3465781807899475,97.48104858398438,6,6,1
11,895,0.45759066939353943,110.7574234008789,6,15,1
11,1200,0.38821032643318176,178.38812255859375,2,5,1
11,1320,0.49050581455230713,120.66873168945312,4,15,1
11,1381,0.45798608660697937,114.96851348876953,0,14,1
11,1428,0.3381271958351135,111.09674072265625,2,10,1
11,1558,0.46588119864463806,86.52991485595703,0,14,1
11,1581,0.3510408401489258,91.07440948486328,1,2,1
11,1595,0.32629433274269104,4170.1962890625,6,5,21
12,128,0.3623267114162445,154.2128448486328,6,11,1
12,260,0.31156307458877563,135.57693481445312,2,7,1
12,405,0.44522032141685486,72.28488159179688,5,6,1
12,425,0.7753891944885254,42.74121856689453,0,3,1
12,719,0.48619160056114197,83.77615356445312,0,14,2
12,754,0.19996365904808044,138.47811889648438,0,3,1
12,1099,0.27444565296173096,153.27012634277344,3,8,1
12,1121,0.5052030086517334,96.6440200805664,7,3,1
12,1146,0.47361835837364197,92.76394653320312,7,6,1
12,1284,0.4026641249656677,161.09097290039062,0,5,1
12,1534,0.41208207607269287,76.53169250488281,7,1,1
12,1556,0.25778698921203613,132.56845092773438,5,11,1
13,39,0.41537678241729736,120.33035278320312,0,3,1
13,266,0.31296247243881226,82.33265686035156,5,2,1
13,319,0.4443158209323883,77.72553253173828,7,10,1
13,323,0.34090083837509155,98.04240417480469,5,14,1
13,361,0.4167240560054779,104.80740356445312,5,3,2
13,418,0.4683245122432709,89.05743408203125,7,14,1
13,464,0.5248190760612488,60.67864227294922,3,7,1
13,520,0.6343543529510498,51.900691986083984,2,5,1
13,531,0.6032284498214722,50.66835403442383,1,5,1
13,535,0.32201677560806274,267.9309387207031,2,5,1
13,700,0.47011038661003113,107.60467529296875,6,13,1
13,779,0.8469835519790649,41.002864837646484,3,13,1
13,962,0.4913887083530426,60.663429260253906,5,6,1
13,1050,0.20381632447242737,156.96432495117188,7,3,1
13,1330,0.31121256947517395,98.4211196899414,6,9,1
14,25,0.3274553418159485,98.42610168457031,4,4,1
14,154,0.5545589923858643,67.49907684326172,1,10,1
14,318,0.29390349984169006,303.9353332519531,5,15,1
14,323,0.5390019416809082,72.15068054199219,1,2,1
14,378,0.47774800658226013,53.414276123046875,7,8,1
14,654,0.3960345387458801,122.13394165039062,0,5,1
14,704,0.27556079626083374,147.54092407226562,7,1,1
14,774,0.8033490180969238,39.60221481323242,7,0,1
14,804,0.29831865429878235,165.87539672851562,4,15,1
14,819,0.32081010937690735,116.59963989257812,6,9,1
14,852,0.5068560838699341,70.96245574951172,3,14,1
14,1122,0.31845083832740784,82.30810546875,0,2,1
14,1256,0.53714519739151,62.0341911315918,6,13,1
14,1380,0.44029638171195984,59.881011962890625,5,11,1
14,1566,0.5721478462219238,46.06108856201172,7,7,1
15,78,0.5380924940109253,180.55345153808594,7,6,2
15,454,0.5580061078071594,60.38935470581055,5,10,1
15,516,0.5540903806686401,111.83334350585938,3,4,1
15,522,0.33459681272506714,159.876953125,4,9,2
15,602,0.42266103625297546,98.8653793334961,5,3,1
15,643,0.28182804584503174,104.06461334228516,4,10,1
15,853,0.44647833704948425,66.49523162841797,5,15,1
15,907,0.48884308338165283,156.618896484375,1,7,2
15,1000,0.44327816367149353,457.5461730957031,0,15,1
15,1011,0.3715968132019043,100.583251953125,2,2,1
15,1081,0.33864134550094604,131.9102020263672,3,10,1
15,1232,0.6505420207977295,40.68931198120117,5,8,1
15,1257,0.34602677822113037,97.47429656982422,6,11,1
15,1392,0.3302464187145233,148.2193603515625,2,7,1
15,1457,0.584013819694519,51.485618591308594,5,4,1
15,1516,0.3528847098350525,111.84282684326172,4,6,1
15,1537,0.5207963585853577,302.9374694824219,2,14,1
16,179,0.6325492858886719,56.959564208984375,7,0,1
16,385,0.8495351076126099,28.22142219543457,2,9,1
16,610,0.3794393539428711,89.82540893554688,3,0,1
16,642,0.7910357713699341,41.643402099609375,0,15,1
16,645,0.28207871317863464,101.62047576904297,7,1,2
16,861,0.7751175165176392,59.16302490234375,7,5,1
16,867,0.7658081650733948,36.188873291015625,5,15,2
16,909,0.745884358882904,51.43132019042969,4,9,1
16,1470,0.779266893863678,77.86820220947266,0,14,1
17,33,0.6650199294090271,166.27865600585938,6,3,2
17,144,0.7841259241104126,41.917808532714844,7,14,1
17,281,0.350269079208374,116.18358612060547,4,1,1
17,290,0.3277604579925537,113.18504333496094,4,7,1
17,395,0.3604114353656769,151.1923828125,7,2,1
17,404,0.4187569320201874,94.88922119140625,5,1,1
17,436,0.40197545289993286,193.55482482910156,7,7,1
17,506,0.24490217864513397,263.667724609375,5,7,1
17,771,0.9093847870826721,36.125465393066406,3,6,1
17,896,0.7754350900650024,44.05574417114258,7,14,1
17,1110,0.43916967511177063,129.54452514648438,3,5,1
17,1124,0.3461456298828125,90.99699401855469,3,5,1
17,1135,0.6758705377578735,79.38091278076172,7,6,1
17,1199,0.35349395871162415,214.20065307617188,7,1,2
17,1401,0.41882139444351196,128.64520263671875,7,11,2
17,1445,0.2736457884311676,146.81631469726562,2,11,1
17,1517,0.611951470375061,66.21825408935547,5,4,1
17,1566,0.3807707130908966,433.3946838378906,2,0,14
17,1597,0.3651888072490692,96.7302474975586,2,0,1
17,1601,0.5697473287582397,68.07511138916016,0,5,1
17,1625,0.4997900426387787,107.8659896850586,0,1,1
17,1638,0.30516451597213745,129.63311767578125,3,15,1
18,369,0.34075555205345154,403.96966552734375,0,5,1
18,573,0.5680879950523376,42.81056594848633,3,9,1
18,653,0.48909229040145874,53.51347732543945,5,4,1
18,703,0.3721241056919098,82.0145034790039,0,10,1
18,773,0.3649655282497406,151.77728271484375,7,8,1
18,825,0.8827120661735535,38.580406188964844,5,7,1
18,844,0.25831353664398193,146.2447509765625,0,9,1
18,932,0.28010833263397217,168.6986083984375,5,1,2
18,964,0.28970569372177124,111.0737533569336,7,9,1
18,1016,0.36462774872779846,139.25144958496094,7,4,1
18,1080,0.3412686884403229,475.35650634765625,7,11,1
18,1110,0.40908512473106384,308.78900146484375,5,10,1
