file_id,light_id,n_charge_hits,charge_x,charge_y,charge_z,charge_E,charge_Q,fprompt,integral,integral_total,tpc,det,n_valid_sumhits,period,window
0,84,6,-29.495610093649347,45.15290069580078,-6.452600002288818,1.995278230669538,59.28508591540846,,,0.0,-1,-1,0,one_trig,prompt
0,178,8,20.035298759816733,50.325899600982666,-3.515074908733368,3.1321122280943436,93.0634834205378,0.32259848713874817,568.568359375,716.5880126953125,3,14,2,one_trig,prompt
0,557,8,-24.33175150241446,-6.25609678030014,37.864718437194824,3.9525966071704857,117.44228240610941,0.3739928603172302,165.12777709960938,225.77252197265625,4,3,2,one_trig,prompt
0,784,8,-28.871663248540713,48.78785562515259,11.336928248405457,2.719628993271372,80.8074964412484,0.25539687275886536,199.5314178466797,370.6767578125,4,6,2,one_trig,prompt
0,1022,9,-32.47210705482146,34.59443791707357,3.13017914030287,3.3549829813036993,99.68557328697949,0.39780253171920776,293.36822509765625,293.36822509765625,4,5,1,one_trig,prompt
0,1186,6,-36.453391783847174,-47.462276458740234,60.65825080871582,1.9914718319381628,59.17198756533916,,,0.0,-1,-1,0,one_trig,prompt
0,1252,113,-57.13081857678572,6.94749919305333,54.92274350191639,57.612361034390766,1711.818292412913,0.32961928844451904,4622.35009765625,8409.1162109375,5,11,14,one_trig,prompt
0,1870,7,-50.698689325203404,32.17421286446707,23.828337260654994,2.820037877526672,83.79091461233135,,,0.0,-1,-1,0,one_trig,prompt
0,1933,8,-6.252107033236728,4.212300062179565,-55.060325145721436,3.1596713563876078,93.88233928911093,,,0.0,-1,-1,0,one_trig,prompt
0,2055,7,21.416800318480966,46.58867263793945,41.44952828543527,2.062223141144916,61.27419936742077,,,0.0,-1,-1,0,one_trig,prompt
0,2281,7,21.841000549453383,-8.836328506469727,-53.92807115827288,3.0670483015318015,91.13025906266977,0.3388568162918091,109.87452697753906,109.87452697753906,3,3,1,one_trig,prompt
0,2795,6,47.370466007645575,35.54589970906576,5.4918999671936035,1.856666763458291,55.1665661941152,,,0.0,-1,-1,0,one_trig,prompt
0,2840,6,-5.602037944073515,-1.0992625157038372,21.47277545928955,1.7460856871419885,51.8809048215504,,,0.0,-1,-1,0,one_trig,prompt
0,2899,7,8.024844639609569,41.584586007254465,17.1892147064209,2.907947268367877,86.402939195511,0.5488844513893127,56.1490364074707,56.1490364074707,1,5,1,one_trig,prompt
0,3335,11,-48.1696597956816,40.82555077292702,50.02420772205699,4.888270876519952,145.24368303012466,,,0.0,-1,-1,0,one_trig,prompt
0,3361,8,-9.774100430770051,46.84798192977905,10.851958990097046,2.78748522549624,82.82368771498233,0.37364456057548523,217.46994018554688,357.76177978515625,4,6,2,one_trig,prompt
1,585,9,-35.658467785525126,5.711854298909504,57.74843724568685,3.82170747532832,113.55321405093963,,,0.0,-1,-1,0,one_trig,prompt
