file_id,light_id,n_charge_hits,charge_x,charge_y,charge_z,charge_E,charge_Q,fprompt,integral,integral_total,tpc,det,n_valid_sumhits,period,window
0,187,9,-4.68925349708217,8.35993766784668,11.79271772172716,3.202445911384661,95.15328643272944,,,0.0,-1,-1,0,80,prompt
0,639,6,-34.0906872991878,11.727005958557129,-8.429219086964926,0.8760147620429688,26.028756106588833,,,0.0,-1,-1,0,80,prompt
0,851,11,-23.07796086452246,-28.97467769276012,-8.993565385991877,3.3288730803773197,98.90977786362951,,,0.0,-1,-1,0,80,prompt
0,1151,6,-16.91297851868738,-5.92585563659668,-1.8059320449829113,1.6804683977740247,49.931238565526264,,,0.0,-1,-1,0,80,prompt
0,1213,12,-35.33679209033746,27.137465794881184,-1.7474621136983235,3.8265113571049807,113.69595030670547,,,0.0,-1,-1,0,80,prompt
0,1285,6,-42.43210632951497,-26.636330604553223,2.3324673970540366,0.7673625363364447,22.800406076553106,,,0.0,-1,-1,0,80,prompt
0,1375,10,-31.775041838709534,-34.906664562225345,5.280237197875977,2.77185488643405,82.35926827715888,,,0.0,-1,-1,0,80,prompt
0,1671,9,-34.99158536685603,40.69118785858154,11.93337885538737,3.716967189455593,110.44109828115782,,,0.0,-1,-1,0,80,prompt
0,1869,8,8.04707332005406,30.428324222564697,-14.483399510383606,3.5136803588281897,104.40089945877475,,,0.0,-1,-1,0,80,prompt
0,1875,6,-17.52674086924747,-14.396643002827963,-17.545161565144856,0.6398850831667213,19.012707876233204,,,0.0,-1,-1,0,80,prompt
0,2259,7,15.866962755697958,38.338263920375276,-6.906440189906529,2.2875492088348786,67.96924323481063,,,0.0,-1,-1,0,80,prompt
0,2329,12,-21.89363624532837,31.061094045639038,43.879066149393715,2.5268742522151406,75.08023434392857,0.31415507197380066,576.1414184570312,686.89892578125,4,14,2,80,prompt
0,2605,8,-12.918513983225065,12.456768870353699,15.095280647277832,2.0430061805311714,60.70321175100369,,,0.0,-1,-1,0,80,prompt
0,2725,6,14.891722418623571,8.129000027974447,-7.545567512512207,1.6446533131539431,48.86707601609742,,,0.0,-1,-1,0,80,prompt
0,2973,6,-5.371145558450888,-34.580580393473305,-14.53520647684733,0.6570344714150844,19.52226235343498,,,0.0,-1,-1,0,80,prompt
0,3029,6,-25.70271984627534,-5.182237625122069,19.212528864542644,1.7410068313410036,51.72999834751329,,,0.0,-1,-1,0,80,prompt
0,3215,7,27.845562174023787,-20.99815695626395,-9.694785799298968,1.9456427712134803,57.81028283628314,,,0.0,-1,-1,0,80,prompt
0,3603,6,-13.947627996825647,-18.622798919677734,-13.53146775563558,0.4281606037531252,12.721803801056586,,,0.0,-1,-1,0,80,prompt
0,3899,7,-15.974494758007708,-19.521475655691965,-10.609298978533063,0.9101468159127726,27.04291128306347,,,0.0,-1,-1,0,80,prompt
0,4025,7,5.3851506205212205,-9.141165358679634,-16.84730965750558,1.5433091900624427,45.85586938228115,,,0.0,-1,-1,0,80,prompt
0,4233,7,-23.25962667378254,-20.376605442592076,12.40539060320173,1.9782026891467033,58.77772562315804,,,0.0,-1,-1,0,80,prompt
0,4621,14,-19.16241337984626,14.390705926077706,-9.557484422411237,4.41173952324644,131.08465408571217,0.2957359552383423,414.88323974609375,414.88323974609375,4,7,1,80,prompt
0,4783,8,19.541198381173736,25.613278329372406,-19.015496373176575,4.109359322925773,122.10012457019015,,,0.0,-1,-1,0,80,prompt
0,5683,6,-38.98694820793764,-27.952674229939777,16.88320763905843,1.3919715378341133,41.3592204554886,,,0.0,-1,-1,0,80,prompt
0,5831,9,3.0629115068822728,-22.6380328602261,-20.90201187133789,2.6858051790949524,79.80249989559724,,,0.0,-1,-1,0,80,prompt
0,5887,6,-1.5121802048420439,-27.13515631357829,-5.066768964131673,1.6755209268956817,49.78423589112324,,,0.0,-1,-1,0,80,prompt
0,6281,6,-15.134249603342928,22.096100489298504,-7.848933696746826,2.355059234319724,69.97514777458873,,,0.0,-1,-1,0,80,prompt
0,6283,12,7.852062142727326,-30.038040300210316,8.829682370026907,4.523089076988705,134.39314899072474,,,0.0,-1,-1,0,80,prompt
0,6545,8,-14.430853791371787,-10.19819962978363,-34.88562536239624,1.7571402350539431,52.20936518995542,,,0.0,-1,-1,0,80,prompt
0,6873,6,-30.190066923386464,-58.325575510660805,45.91519991556803,2.0208323431478474,60.0443673682313,,,0.0,-1,-1,0,80,prompt
1,38,6,-14.827864319337403,0.7620944976806641,9.665572881698608,1.0403480450306828,30.911540197015437,,,0.0,-1,-1,0,80,prompt
1,200,8,-14.760066061903055,-20.663132667541504,10.712138891220093,1.6407137814386337,48.750021926788676,,,0.0,-1,-1,0,80,prompt
1,554,6,-5.66295665844319,-40.32630570729574,3.7180933952331543,1.042369995205971,30.97161777818486,,,0.0,-1,-1,0,80,prompt
1,620,9,-18.39552507111608,38.387971030341255,18.924067815144856,3.464663094784224,102.94446462902691,,,0.0,-1,-1,0,80,prompt
1,800,7,-12.714259327317043,28.318216460091726,-0.8082526070731026,1.5961413854411894,47.42565608870835,,,0.0,-1,-1,0,80,prompt
1,840,7,-30.676933285953265,-4.996167591639927,24.197777884347097,1.2314266949958275,36.58900111733159,,,0.0,-1,-1,0,80,prompt
1,844,7,-25.03659184314506,-13.100094420569283,-4.608823912484305,0.7076875249641159,21.027300891606384,,,0.0,-1,-1,0,80,prompt
1,1208,9,-52.73573894706238,-14.010208143128288,-24.085870530870224,2.4687223816541213,73.35238577155434,,,0.0,-1,-1,0,80,prompt
1,1422,9,-10.710184601907496,6.105987389882405,30.714334593878853,2.584028613198405,76.77844422225523,,,0.0,-1,-1,0,80,prompt
1,1710,8,-18.123692911959814,-34.53323936462402,13.052742004394531,1.7345220595925672,51.537318327083824,,,0.0,-1,-1,0,80,prompt
1,2020,6,-29.73642311785183,0.4526386260986328,-20.071617126464844,0.8723869834602019,25.92096504183631,,,0.0,-1,-1,0,80,prompt
1,2050,7,-32.496103077896336,-24.22864259992327,49.812046323503765,2.354330858475339,69.95350576805086,,,0.0,-1,-1,0,80,prompt
1,2152,8,-5.852694994003691,-17.514299035072327,-26.726500511169434,1.2280600537527007,36.488969145711195,,,0.0,-1,-1,0,80,prompt
1,3256,10,-27.020071212214287,-25.290426683425903,-1.6674107074737534,1.8459032001480407,54.84675176132304,,,0.0,-1,-1,0,80,prompt
1,3330,15,-13.743437437728938,49.3633529663086,24.106639035542806,4.677566121107565,138.9830776992998,0.572992205619812,92.66749572753906,92.66749572753906,4,15,1,80,prompt
1,3520,10,5.5950157235518025,4.672328042984009,5.767976951599121,3.0338623080536045,90.14421388646251,,,0.0,-1,-1,0,80,prompt
1,3680,6,-38.49649759167434,-10.881774385770163,17.46517054239909,1.2184922785606334,36.2046847960089,,,0.0,-1,-1,0,80,prompt
1,3764,6,-18.430405493252525,-13.879343350728353,-4.801823218663533,1.850751005948707,54.990793118050156,,,0.0,-1,-1,0,80,prompt
1,4062,7,-13.94134988715538,-19.6481614112854,-4.553398949759347,0.7584696655935768,22.536174954335817,,,0.0,-1,-1,0,80,prompt
1,4084,6,-36.40907600751776,7.870350519816081,12.57076644897461,0.8531618485386484,25.349734544735586,,,0.0,-1,-1,0,80,prompt
1,4122,6,2.0438577354167755,-37.41649301846822,-18.054693698883057,0.8626889045846845,25.632809019026134,,,0.0,-1,-1,0,80,prompt
1,4156,12,0.39694825767616315,-1.4710715611775715,-16.458180904388428,4.149182506064196,123.2833785131724,,,0.0,-1,-1,0,80,prompt
1,4260,7,-39.0795819392361,-35.72932924543108,-27.044249262128556,0.4764913465440149,14.157840236813184,,,0.0,-1,-1,0,80,prompt
1,4424,8,-34.632139468819545,-17.226782143115997,-10.034286975860596,0.6607350820404289,19.632217454177695,,,0.0,-1,-1,0,80,prompt
1,4566,7,-19.48777914445738,6.381792885916574,-10.914136341639928,1.5503909479026654,46.0662874661034,,,0.0,-1,-1,0,80,prompt
1,4594,6,-39.46056244431008,-18.72902997334798,-26.263890584309895,0.5671359912868497,16.85113657451109,0.38306885957717896,87.5143051147461,87.5143051147461,3,15,1,80,prompt
1,4706,7,-6.92067015915493,10.039843150547572,-38.09235763549805,2.2382184452187186,66.50349348908448,,,0.0,-1,-1,0,80,prompt
1,5410,11,16.469816098438944,-13.097934982993387,-15.656471772627397,3.959095236755298,117.63537418015171,,,0.0,-1,-1,0,80,prompt
1,5428,9,-25.09265308362724,12.5876341925727,-2.023503197564019,2.7763830945622434,82.49381352693729,,,0.0,-1,-1,0,80,prompt
1,5496,6,-20.465085291480666,-15.874642928441366,-9.648569742838541,0.9593726424318665,28.505543065229606,,,0.0,-1,-1,0,80,prompt
1,5650,7,-14.089830729737912,-19.062240736825125,-3.5332555770874023,2.0842636427795536,61.92908198626723,,,0.0,-1,-1,0,80,prompt
1,5674,6,2.243015737426775,-30.59459940592448,-38.673000971476235,1.0531238328903048,31.291143236457486,,,0.0,-1,-1,0,80,prompt
1,5708,6,-8.154692943932483,-21.869780858357746,-18.23797384897868,0.9257428378312207,27.50631106619223,,,0.0,-1,-1,0,80,prompt
1,5814,8,9.994356483978038,-0.05542457103729248,-9.816050291061401,3.1222120986198068,92.76932393067325,,,0.0,-1,-1,0,80,prompt
1,5920,6,2.254057312233757,-12.193499247233072,-12.045700550079346,0.992630709144808,29.493729731204244,,,0.0,-1,-1,0,80,prompt
1,6356,9,-5.423701590526284,22.98905869325002,34.53558010525174,2.121983193025875,63.04983133473947,,,0.0,-1,-1,0,80,prompt
1,6608,7,-25.141159956321527,1.8725738525390625,3.513636997767857,2.074827673779218,61.648713953237426,,,0.0,-1,-1,0,80,prompt
2,457,17,-8.671438826149949,13.523700265323415,-18.956347325268915,6.710485324803167,199.38657822250002,,,0.0,-1,-1,0,80,prompt
2,481,6,-26.688070732006462,-1.5565179189046223,-23.4663987159729,0.971306576806886,28.86013237205248,,,0.0,-1,-1,0,80,prompt
2,491,6,-8.513894752417196,-6.369255701700848,15.2620267868042,1.1267345579229775,33.478315977971896,,,0.0,-1,-1,0,80,prompt
2,539,6,2.5126237603253947,16.18410001198451,-42.663600285847984,2.2762949796609355,67.63484979873077,,,0.0,-1,-1,0,80,prompt
2,841,6,-38.297812886474375,-11.569967945416769,18.995447476704914,1.1606450317873274,34.485887416169554,,,0.0,-1,-1,0,80,prompt
2,1055,7,32.20278852459476,39.55365589686802,17.574490683419363,2.012467464870923,59.79582432310774,,,0.0,-1,-1,0,80,prompt
2,1225,6,-29.017620942623115,-24.077542781829834,-2.064581871032715,0.7767203555272367,23.078452068425026,,,0.0,-1,-1,0,80,prompt
2,1269,8,-14.971652069701552,1.8879141807556152,-38.92928925156593,1.920071988691768,57.050506071608446,,,0.0,-1,-1,0,80,prompt
2,1495,6,12.849135096535404,-17.167893409729004,-0.5418651898701986,1.4884871969420777,44.2269604300173,,,0.0,-1,-1,0,80,prompt
2,1663,12,-22.952830445764572,-13.18883991241455,-16.03325593471527,2.271680843414924,67.4977513933227,,,0.0,-1,-1,0,80,prompt
2,1683,9,-18.80355719781156,-21.47410747740004,-20.096250534057617,1.0499601061058002,31.19714039948509,,,0.0,-1,-1,0,80,prompt
2,1737,7,13.306582882754688,-1.361870356968473,10.074842180524554,2.090058913833015,62.10127508546836,,,0.0,-1,-1,0,80,prompt
2,1785,12,-18.201640601216937,-8.574708859125773,1.6827983856201172,3.9102427298139992,116.18383472731757,,,0.0,-1,-1,0,80,prompt
2,2103,11,-6.542575435432965,12.803175059231846,20.954597906632856,2.9577861839037967,87.88378750230898,,,0.0,-1,-1,0,80,prompt
3,30,126,22.371296933461313,26.104295213071126,-8.227141285699512,51.64765282058942,1534.5907591896914,,,0.0,-1,-1,0,80,prompt
